CustomerID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency
16327.0,3813.62,6,2010-12-05 12:43:00,2011-11-25 13:23:00,355,13,0.51
16333.0,26626.8,22,2011-02-03 10:50:00,2011-12-02 12:19:00,302,7,2.19
16353.0,6675.71,23,2010-12-05 12:09:00,2011-12-06 12:23:00,366,3,1.89
16401.0,4098.32,12,2011-01-16 10:56:00,2011-12-08 18:15:00,326,0,1.1
16422.0,34684.4,51,2010-12-05 15:35:00,2011-11-22 14:00:00,351,16,4.36
16440.0,3640.67,5,2011-05-09 12:25:00,2011-12-02 12:02:00,206,7,0.73
16446.0,168472.5,2,2011-05-18 09:52:00,2011-12-09 09:15:00,204,0,0.29
16523.0,9418.47,21,2011-01-28 12:06:00,2011-12-08 09:06:00,313,1,2.01
16525.0,13027.45,26,2010-12-08 11:31:00,2011-12-07 15:07:00,364,1,2.14
16532.0,6748.8,3,2011-01-05 12:37:00,2011-11-22 11:08:00,320,17,0.28
16549.0,4154.64,10,2011-01-09 14:03:00,2011-11-29 15:06:00,324,9,0.93
16553.0,5719.82,12,2010-12-14 13:58:00,2011-06-29 15:42:00,197,162,1.83
16558.0,8338.49,20,2010-12-08 12:01:00,2011-12-09 10:20:00,365,0,1.64
16570.0,3738.4,10,2011-02-01 10:37:00,2011-11-24 17:02:00,296,14,1.01
16592.0,4113.68,16,2011-02-25 10:19:00,2011-12-05 13:49:00,283,3,1.7
16609.0,5493.46,7,2011-04-01 10:11:00,2011-11-24 13:32:00,237,14,0.89
16626.0,4413.1,17,2011-03-18 12:27:00,2011-12-09 11:56:00,265,0,1.92
16652.0,6773.97,7,2011-03-11 13:13:00,2011-10-12 09:38:00,214,58,0.98
16655.0,3794.52,6,2011-01-12 10:16:00,2011-11-22 11:25:00,314,17,0.57
16656.0,8625.8,15,2010-12-10 11:23:00,2011-11-17 14:43:00,342,21,1.32
16670.0,4095.9,11,2010-12-16 10:30:00,2011-11-23 09:34:00,341,16,0.97
16672.0,8134.94,20,2011-03-18 10:15:00,2011-12-07 16:29:00,264,1,2.27
16684.0,66653.56,28,2010-12-16 17:34:00,2011-12-05 14:06:00,353,3,2.38
16700.0,5076.55,13,2010-12-08 16:34:00,2011-12-01 11:00:00,357,8,1.09
16701.0,5398.3,13,2010-12-13 11:51:00,2011-12-01 11:10:00,352,8,1.11
16705.0,14034.99,20,2010-12-16 10:51:00,2011-12-09 12:08:00,358,0,1.68
16712.0,3637.78,11,2011-03-08 15:07:00,2011-11-30 13:48:00,266,8,1.24
16713.0,6923.13,15,2010-12-08 13:01:00,2011-11-21 12:36:00,347,18,1.3
16717.0,3858.38,6,2010-12-08 16:48:00,2011-11-16 12:16:00,342,23,0.53
16722.0,4730.81,13,2010-12-06 12:59:00,2011-11-22 13:28:00,351,16,1.11
16729.0,7236.6,21,2011-04-12 14:22:00,2011-11-01 14:29:00,203,37,3.1
16745.0,7194.3,17,2011-02-01 11:31:00,2011-09-14 11:58:00,225,86,2.27
16746.0,6697.66,18,2010-12-16 11:43:00,2011-12-05 12:33:00,354,4,1.53
16767.0,5580.6,11,2011-01-27 13:38:00,2011-11-09 09:42:00,285,30,1.16
16779.0,10629.72,22,2010-12-08 09:56:00,2011-12-07 14:54:00,364,1,1.81
16814.0,6499.2,21,2010-12-05 11:45:00,2011-11-25 13:27:00,355,13,1.77
16839.0,16594.35,34,2010-12-05 11:15:00,2011-12-01 09:03:00,360,8,2.83
16843.0,10196.57,16,2011-01-16 16:10:00,2011-10-28 09:06:00,284,42,1.69
16873.0,7123.62,6,2010-12-10 15:45:00,2011-12-05 12:05:00,359,4,0.5
16904.0,3735.47,15,2010-12-07 13:29:00,2011-12-05 13:10:00,362,3,1.24
16923.0,7247.61,19,2010-12-12 11:06:00,2011-11-27 13:00:00,350,11,1.63
16931.0,4604.22,21,2010-12-05 11:40:00,2011-12-04 13:15:00,364,4,1.73
16945.0,4345.5,19,2010-12-16 17:49:00,2011-11-18 11:39:00,336,21,1.7
16984.0,4481.35,2,2011-08-01 17:37:00,2011-09-12 13:43:00,41,87,1.46
16985.0,5464.12,10,2010-12-16 10:38:00,2011-11-22 13:33:00,341,16,0.88
17001.0,3989.57,11,2010-12-16 09:35:00,2011-12-09 09:38:00,358,0,0.92
17017.0,8694.26,20,2010-12-02 10:17:00,2011-12-07 09:32:00,369,2,1.63
17049.0,5659.9800000000005,9,2011-03-09 08:33:00,2011-12-07 10:48:00,273,2,0.99
17061.0,5232.2300000000005,11,2011-04-21 13:29:00,2011-09-27 11:24:00,158,73,2.09
17068.0,4545.89,21,2010-12-06 13:58:00,2011-11-27 13:14:00,355,11,1.77
17091.0,3827.76,9,2010-12-07 09:55:00,2011-12-07 10:43:00,365,2,0.74
17107.0,10815.43,6,2011-03-06 15:17:00,2011-11-06 14:14:00,244,32,0.74
17133.0,4892.240000000001,7,2011-03-18 13:47:00,2011-11-24 12:27:00,250,15,0.84
17139.0,10668.47,12,2011-02-24 09:32:00,2011-11-24 10:12:00,273,15,1.32
17173.0,3766.6,8,2011-07-31 15:26:00,2011-12-04 14:40:00,125,4,1.92
17230.0,3638.41,8,2010-12-15 11:22:00,2011-03-20 16:12:00,95,263,2.53
17238.0,3744.65,17,2010-12-03 15:05:00,2011-12-07 11:35:00,368,2,1.39
17243.0,8668.45,26,2010-12-05 10:03:00,2011-12-08 13:26:00,368,0,2.12
17306.0,8631.31,19,2010-12-21 13:34:00,2011-11-29 12:14:00,342,10,1.67
17315.0,6252.18,36,2010-12-17 12:24:00,2011-12-08 12:15:00,355,1,3.04
17338.0,6635.14,8,2010-12-13 12:57:00,2011-11-22 14:23:00,344,16,0.7
17340.0,12353.29,11,2010-12-08 15:56:00,2011-11-10 10:45:00,336,29,0.98
17364.0,4481.18,11,2011-01-12 16:57:00,2011-12-09 09:00:00,330,0,1.0
17365.0,4796.52,8,2011-01-11 12:11:00,2011-11-27 12:13:00,320,12,0.75
17377.0,4100.92,20,2010-12-01 12:35:00,2011-11-16 11:17:00,349,23,1.72
17381.0,20275.61,29,2010-12-02 12:58:00,2011-12-01 11:59:00,363,8,2.4
17389.0,31833.68,34,2011-01-12 15:48:00,2011-12-09 09:38:00,330,0,3.09
17396.0,7312.8,7,2010-12-03 09:45:00,2011-10-31 14:12:00,332,38,0.63
17404.0,31781.82,13,2010-12-14 13:28:00,2011-12-05 16:26:00,356,3,1.1
17416.0,6893.42,7,2011-03-03 13:45:00,2011-11-10 12:47:00,251,29,0.84
17419.0,4226.57,12,2010-12-07 15:03:00,2011-11-28 13:47:00,355,10,1.01
17426.0,5037.26,6,2011-03-02 16:34:00,2011-12-01 18:07:00,274,7,0.66
17428.0,17256.85,28,2010-12-06 09:37:00,2011-12-09 09:45:00,368,0,2.28
17450.0,194550.79,46,2010-12-07 09:23:00,2011-12-01 13:29:00,359,7,3.84
17509.0,6115.14,8,2011-10-07 13:14:00,2011-10-13 10:26:00,5,57,48.0
17511.0,91062.38,31,2010-12-01 10:19:00,2011-12-07 10:12:00,370,2,2.51
17528.0,3628.5,8,2011-09-29 13:04:00,2011-12-08 13:27:00,70,0,3.43
17567.0,4331.48,8,2010-12-02 15:18:00,2011-12-02 15:48:00,365,6,0.66
17576.0,3622.68,19,2010-12-09 16:57:00,2011-12-01 17:56:00,357,7,1.6
17581.0,11045.04,25,2010-12-02 14:47:00,2011-12-09 12:21:00,371,0,2.02
17593.0,3927.34,5,2010-12-22 10:29:00,2011-12-06 10:30:00,349,3,0.43
17602.0,5102.97,6,2011-01-19 16:18:00,2011-12-07 13:53:00,321,1,0.56
17611.0,3984.22,15,2010-12-13 13:52:00,2011-12-02 13:29:00,353,6,1.27
17613.0,4559.150000000001,14,2011-02-07 11:20:00,2011-11-17 10:51:00,282,22,1.49
17651.0,3945.0,10,2011-06-15 15:57:00,2011-11-28 10:29:00,165,11,1.82
17652.0,4867.72,12,2011-03-03 14:05:00,2011-11-14 12:55:00,255,24,1.41
17675.0,20374.28,31,2010-12-07 13:22:00,2011-12-08 18:03:00,366,0,2.54
17677.0,16363.23,30,2010-12-06 08:42:00,2011-12-08 09:56:00,367,1,2.45
17686.0,5739.46,7,2011-02-10 10:18:00,2011-12-02 15:39:00,295,6,0.71
17690.0,4757.95,15,2010-12-01 16:15:00,2011-11-09 15:17:00,342,29,1.32
17706.0,10504.49,17,2010-12-08 11:02:00,2011-12-05 13:34:00,362,3,1.41
17716.0,5655.99,11,2011-03-17 10:38:00,2011-11-17 12:00:00,245,22,1.35
17719.0,5396.04,15,2011-03-29 11:29:00,2011-11-02 10:36:00,217,37,2.07
17730.0,5298.4800000000005,13,2011-01-17 14:49:00,2011-12-06 15:43:00,323,2,1.21
17735.0,13110.02,19,2010-12-07 10:32:00,2011-12-07 16:47:00,365,1,1.56
17757.0,5601.34,30,2010-12-02 17:17:00,2011-12-08 15:31:00,370,0,2.43
17769.0,3997.98,10,2011-01-23 11:15:00,2011-11-27 11:18:00,308,12,0.97
17809.0,5411.91,12,2010-12-01 09:41:00,2011-11-23 12:59:00,357,15,1.01
17811.0,7831.03,39,2011-01-10 10:58:00,2011-12-05 13:46:00,329,3,3.56
17819.0,3704.87,7,2010-12-03 14:26:00,2011-09-29 10:52:00,299,71,0.7
17841.0,40967.72,124,2010-12-01 14:41:00,2011-12-08 12:07:00,371,1,10.03
17850.0,5391.21,34,2010-12-01 08:26:00,2010-12-02 15:27:00,1,371,1020.0
17857.0,25301.54,22,2010-12-09 11:35:00,2011-12-05 13:13:00,361,3,1.83
17858.0,5155.66,12,2010-12-05 13:08:00,2011-12-04 11:56:00,363,5,0.99
17865.0,10524.22,20,2010-12-10 14:53:00,2011-11-09 12:08:00,333,30,1.8
17920.0,4192.2,17,2010-12-01 11:49:00,2011-12-05 14:29:00,369,3,1.38
17937.0,4301.22,7,2010-12-12 14:43:00,2011-12-01 11:45:00,353,8,0.59
17949.0,58030.48,44,2010-12-03 13:12:00,2011-12-08 18:46:00,370,0,3.57
17975.0,4485.51,13,2010-12-08 11:38:00,2011-11-24 13:27:00,351,14,1.11
18041.0,4183.39,21,2010-12-02 11:21:00,2011-11-28 11:39:00,361,11,1.75
18055.0,6784.1900000000005,10,2010-12-05 10:52:00,2011-12-02 14:25:00,362,6,0.83
18073.0,3877.52,12,2011-05-26 19:38:00,2011-08-17 14:02:00,82,113,4.39
18079.0,3651.97,4,2011-04-15 12:14:00,2011-10-25 15:27:00,193,44,0.62
18092.0,9068.26,11,2010-12-09 10:00:00,2011-12-07 13:14:00,363,1,0.91
18102.0,259657.3,60,2010-12-07 16:42:00,2011-12-09 11:50:00,366,0,4.92
18109.0,8052.97,26,2010-12-05 10:58:00,2011-12-08 11:36:00,368,1,2.12
18118.0,5651.42,26,2010-12-05 12:13:00,2011-11-29 11:32:00,358,10,2.18
18139.0,8438.34,6,2011-11-21 14:06:00,2011-11-22 10:44:00,1,17,180.0
18172.0,7561.68,20,2011-02-23 10:44:00,2011-11-25 11:12:00,275,14,2.18
18198.0,5425.56,17,2011-01-07 13:39:00,2011-12-05 14:49:00,332,3,1.54
18223.0,6484.54,14,2010-12-16 16:42:00,2011-12-05 09:11:00,353,4,1.19
18225.0,5509.12,12,2010-12-09 15:46:00,2011-12-06 13:27:00,361,2,1.0
18226.0,5228.05,11,2011-01-06 09:00:00,2011-10-26 13:36:00,293,43,1.13
18229.0,7276.900000000001,20,2010-12-01 16:25:00,2011-11-28 09:48:00,361,11,1.66
18251.0,4314.72,1,2011-09-13 15:03:00,2011-09-13 15:03:00,1,86,30.0
