CustomerID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency
13739.0,216.9,1,2011-11-21 13:35:00,2011-11-21 13:35:00,1,17,30.0
13740.0,350.75,1,2011-04-13 10:32:00,2011-04-13 10:32:00,1,240,30.0
13741.0,668.4300000000001,3,2011-05-06 13:43:00,2011-09-29 09:19:00,145,71,0.62
13742.0,3131.02,12,2011-01-23 14:59:00,2011-11-23 11:07:00,303,16,1.19
13743.0,1341.6,7,2011-03-25 14:46:00,2011-12-07 10:09:00,256,2,0.82
13744.0,1156.36,2,2011-02-20 14:08:00,2011-09-05 15:19:00,197,94,0.3
13745.0,300.04,1,2011-06-30 16:43:00,2011-06-30 16:43:00,1,161,30.0
13747.0,79.6,1,2010-12-01 10:37:00,2010-12-01 10:37:00,1,373,30.0
13748.0,948.25,5,2010-12-01 09:00:00,2011-09-05 09:45:00,278,95,0.54
13750.0,1647.26,5,2011-01-07 11:49:00,2011-10-17 12:16:00,283,53,0.53
13751.0,296.25,1,2011-02-24 15:56:00,2011-02-24 15:56:00,1,287,30.0
13752.0,1186.28,6,2011-04-07 12:04:00,2011-08-07 14:16:00,122,123,1.48
13753.0,741.26,1,2011-02-25 12:48:00,2011-02-25 12:48:00,1,287,30.0
13754.0,282.6,2,2011-01-26 14:58:00,2011-07-11 11:51:00,165,151,0.36
13755.0,2161.35,9,2011-10-07 15:45:00,2011-12-06 12:26:00,59,3,4.58
13758.0,3190.55,7,2010-12-01 12:08:00,2011-11-28 11:11:00,361,11,0.58
13759.0,659.4100000000001,2,2011-09-29 15:40:00,2011-11-06 14:47:00,37,32,1.62
13760.0,286.79,2,2011-03-28 12:52:00,2011-10-16 16:13:00,202,53,0.3
13761.0,1070.65,2,2011-06-13 08:43:00,2011-10-20 14:01:00,129,49,0.47
13762.0,306.72,1,2011-05-05 09:15:00,2011-05-05 09:15:00,1,218,30.0
13763.0,1714.96,1,2011-10-07 15:13:00,2011-10-07 15:13:00,1,62,30.0
13764.0,1518.76,3,2011-01-06 14:53:00,2011-09-30 12:03:00,266,70,0.34
13769.0,2796.51,10,2010-12-07 13:28:00,2011-12-07 15:08:00,365,1,0.82
13771.0,2634.45,4,2011-04-06 15:47:00,2011-10-06 14:18:00,182,63,0.66
13772.0,1132.13,3,2011-04-14 12:31:00,2011-11-06 11:43:00,205,33,0.44
13774.0,345.0,1,2011-09-19 12:06:00,2011-09-19 12:06:00,1,81,30.0
13778.0,178.7,1,2011-08-28 15:25:00,2011-08-28 15:25:00,1,102,30.0
13780.0,360.01,2,2011-06-22 11:43:00,2011-12-02 13:49:00,163,6,0.37
13781.0,127.84,1,2011-04-03 12:08:00,2011-04-03 12:08:00,1,250,30.0
13782.0,912.0,6,2011-01-16 11:08:00,2011-11-27 11:54:00,315,12,0.57
13784.0,2462.79,11,2011-01-11 14:38:00,2011-11-30 09:33:00,322,9,1.02
13786.0,230.4,1,2010-12-07 13:53:00,2010-12-07 13:53:00,1,366,30.0
13787.0,309.04,2,2010-12-10 14:45:00,2011-09-25 12:06:00,288,75,0.21
13790.0,348.8,1,2011-12-05 15:48:00,2011-12-05 15:48:00,1,3,30.0
13791.0,1516.0,2,2011-06-24 16:38:00,2011-08-04 11:44:00,40,127,1.5
13792.0,195.55,2,2011-02-25 14:03:00,2011-10-04 14:31:00,221,65,0.27
13799.0,688.86,2,2011-02-18 14:18:00,2011-08-15 12:07:00,177,116,0.34
13800.0,558.32,1,2011-02-03 12:27:00,2011-02-03 12:27:00,1,309,30.0
13801.0,324.8,1,2011-10-04 10:15:00,2011-10-04 10:15:00,1,66,30.0
13803.0,277.07,1,2011-03-29 12:57:00,2011-03-29 12:57:00,1,254,30.0
13804.0,2635.79,7,2011-02-23 09:09:00,2011-11-09 12:32:00,259,30,0.81
13805.0,924.6,2,2011-08-02 15:29:00,2011-10-18 14:50:00,76,51,0.79
13806.0,256.38,1,2011-10-07 11:43:00,2011-10-07 11:43:00,1,63,30.0
13807.0,112.6,1,2010-12-07 15:48:00,2010-12-07 15:48:00,1,366,30.0
13808.0,1747.66,5,2011-09-04 12:07:00,2011-12-04 12:18:00,91,5,1.65
13809.0,155.05,1,2011-02-07 13:15:00,2011-02-07 13:15:00,1,304,30.0
13810.0,827.51,2,2011-10-14 12:57:00,2011-11-11 08:33:00,27,28,2.22
13811.0,519.75,2,2011-04-14 18:40:00,2011-06-09 09:54:00,55,183,1.09
13812.0,485.0,3,2011-08-26 12:54:00,2011-10-28 14:27:00,63,41,1.43
13813.0,1168.86,4,2011-07-28 10:33:00,2011-10-31 10:38:00,95,39,1.26
13814.0,1579.12,2,2011-07-25 13:54:00,2011-09-08 13:48:00,44,91,1.36
13816.0,499.67,2,2011-10-06 14:37:00,2011-11-16 08:38:00,40,23,1.5
13817.0,328.98,2,2010-12-23 11:46:00,2011-11-10 17:49:00,322,28,0.19
13819.0,1140.35,3,2011-01-24 10:38:00,2011-02-11 10:38:00,18,301,5.0
13821.0,385.64,2,2011-03-23 11:30:00,2011-07-18 09:49:00,116,144,0.52
13822.0,632.0,2,2011-10-30 15:55:00,2011-12-04 12:13:00,34,5,1.76
13823.0,957.66,2,2011-09-09 10:42:00,2011-11-21 10:22:00,72,18,0.83
13824.0,1698.94,5,2011-02-02 13:07:00,2011-11-07 12:41:00,277,32,0.54
13826.0,189.5,1,2011-06-16 13:48:00,2011-06-16 13:48:00,1,175,30.0
13827.0,412.05,3,2011-07-19 15:38:00,2011-10-13 12:38:00,85,57,1.06
13828.0,209.49,1,2011-11-17 16:02:00,2011-11-17 16:02:00,1,21,30.0
13831.0,2202.99,6,2010-12-05 12:13:00,2011-11-23 15:41:00,353,15,0.51
13832.0,52.2,1,2011-11-20 15:36:00,2011-11-20 15:36:00,1,18,30.0
13833.0,384.8,1,2011-07-03 13:27:00,2011-07-03 13:27:00,1,158,30.0
13835.0,834.57,4,2011-05-08 15:22:00,2011-11-14 15:37:00,190,24,0.63
13837.0,271.24,2,2011-01-26 12:15:00,2011-05-12 12:10:00,105,211,0.57
13838.0,691.73,4,2010-12-05 10:45:00,2011-12-04 11:00:00,364,5,0.33
13841.0,85.0,1,2011-04-01 12:10:00,2011-04-01 12:10:00,1,252,30.0
13842.0,3385.62,9,2010-12-08 10:39:00,2011-10-12 10:51:00,308,58,0.88
13844.0,361.62,1,2011-11-28 13:21:00,2011-11-28 13:21:00,1,10,30.0
13845.0,312.98,1,2011-10-06 08:25:00,2011-10-06 08:25:00,1,64,30.0
13846.0,865.0600000000001,3,2010-12-14 16:07:00,2011-11-15 12:07:00,335,24,0.27
13848.0,1255.0,3,2010-12-08 15:10:00,2011-09-08 12:58:00,273,91,0.33
13849.0,1537.95,2,2011-06-22 10:11:00,2011-10-19 10:59:00,119,51,0.5
13850.0,1595.48,1,2011-08-02 14:04:00,2011-08-02 14:04:00,1,128,30.0
13851.0,2651.46,3,2011-02-24 17:18:00,2011-09-05 12:36:00,192,95,0.47
13853.0,1090.14,1,2011-10-13 14:18:00,2011-10-13 14:18:00,1,56,30.0
13856.0,388.5,3,2011-05-20 13:13:00,2011-06-24 10:03:00,34,168,2.65
13858.0,216.17,1,2011-10-13 16:17:00,2011-10-13 16:17:00,1,56,30.0
13859.0,201.16,1,2011-01-17 16:14:00,2011-01-17 16:14:00,1,325,30.0
13860.0,1245.9,5,2011-09-14 09:27:00,2011-12-08 12:57:00,85,0,1.76
13862.0,2209.36,8,2011-01-11 15:13:00,2011-11-21 16:24:00,314,17,0.76
13863.0,305.78,1,2011-04-06 10:20:00,2011-04-06 10:20:00,1,247,30.0
13865.0,501.56,4,2011-02-23 12:04:00,2011-10-12 13:31:00,231,57,0.52
13866.0,145.67000000000002,1,2011-09-26 14:54:00,2011-09-26 14:54:00,1,73,30.0
13867.0,1015.29,3,2011-05-05 17:28:00,2011-11-08 15:48:00,186,30,0.48
13868.0,3192.54,2,2011-11-01 12:45:00,2011-12-02 16:32:00,31,6,1.94
13869.0,3104.95,4,2010-12-17 15:14:00,2011-08-08 13:53:00,233,122,0.52
13870.0,2770.94,8,2011-02-25 09:09:00,2011-12-07 13:23:00,285,1,0.84
13873.0,389.6,3,2011-02-03 09:37:00,2011-08-12 10:08:00,190,119,0.47
13874.0,540.45,1,2010-12-16 18:20:00,2010-12-16 18:20:00,1,357,30.0
13875.0,1786.79,5,2011-02-11 15:39:00,2011-10-17 09:36:00,247,53,0.61
13876.0,122.7,1,2011-10-07 10:22:00,2011-10-07 10:22:00,1,63,30.0
13877.0,117.24,1,2011-09-14 15:49:00,2011-09-14 15:49:00,1,85,30.0
13878.0,1281.53,1,2011-10-16 12:19:00,2011-10-16 12:19:00,1,54,30.0
13880.0,3219.77,13,2010-12-07 14:00:00,2011-11-18 13:44:00,345,20,1.13
13882.0,1191.13,5,2011-10-06 15:28:00,2011-12-07 11:16:00,61,2,2.46
13883.0,2674.48,5,2011-03-31 17:17:00,2011-11-29 10:45:00,242,10,0.62
13884.0,787.6,5,2011-03-01 13:40:00,2011-12-02 16:30:00,276,6,0.54
13885.0,506.8,2,2011-05-23 08:52:00,2011-06-03 15:07:00,11,188,5.45
13886.0,243.56,1,2011-09-29 13:17:00,2011-09-29 13:17:00,1,70,30.0
13887.0,349.55,1,2011-05-19 17:22:00,2011-05-19 17:22:00,1,203,30.0
13888.0,605.63,2,2011-05-05 14:41:00,2011-08-12 10:13:00,98,119,0.61
13889.0,416.9,1,2011-09-08 09:13:00,2011-09-08 09:13:00,1,92,30.0
13890.0,1883.81,10,2010-12-16 09:31:00,2011-12-08 15:36:00,357,0,0.84
13892.0,632.97,4,2011-04-07 12:04:00,2011-11-13 11:50:00,219,26,0.55
13893.0,821.1,1,2011-02-15 11:30:00,2011-02-15 11:30:00,1,297,30.0
13894.0,564.62,3,2011-02-02 12:54:00,2011-11-16 09:44:00,286,23,0.31
13895.0,2593.07,4,2011-06-28 10:17:00,2011-11-11 16:57:00,136,27,0.88
13897.0,311.16,1,2011-10-20 14:30:00,2011-10-20 14:30:00,1,49,30.0
13898.0,155.93,1,2011-01-18 10:28:00,2011-01-18 10:28:00,1,325,30.0
13899.0,388.52,2,2011-03-10 09:30:00,2011-11-23 13:40:00,258,15,0.23
13900.0,740.95,3,2011-03-22 10:13:00,2011-06-09 19:26:00,79,182,1.14
13901.0,2867.2,5,2011-01-25 09:01:00,2011-09-28 14:48:00,246,71,0.61
13904.0,332.64,2,2011-02-18 11:18:00,2011-11-02 13:41:00,257,36,0.23
13908.0,2319.55,4,2011-03-08 12:04:00,2011-09-21 11:49:00,196,79,0.61
13911.0,2580.91,9,2011-02-04 14:46:00,2011-10-13 15:43:00,251,56,1.08
13914.0,626.45,2,2011-11-03 16:28:00,2011-11-28 10:35:00,24,11,2.5
13917.0,272.04,2,2011-06-01 12:46:00,2011-10-21 09:56:00,141,49,0.43
13918.0,1212.84,2,2011-03-31 18:05:00,2011-10-21 12:25:00,203,49,0.3
13919.0,348.81,2,2011-08-10 10:15:00,2011-10-11 14:24:00,62,58,0.97
13922.0,172.25,1,2010-12-23 10:38:00,2010-12-23 10:38:00,1,351,30.0
13923.0,351.13,1,2011-10-17 12:33:00,2011-10-17 12:33:00,1,53,30.0
13924.0,1838.85,6,2011-09-28 15:07:00,2011-12-08 09:39:00,70,1,2.57
13925.0,678.25,4,2011-07-28 12:09:00,2011-09-08 12:47:00,42,92,2.86
13926.0,223.85,1,2011-11-16 13:16:00,2011-11-16 13:16:00,1,22,30.0
13927.0,348.99,1,2011-09-26 12:00:00,2011-09-26 12:00:00,1,74,30.0
13928.0,464.57,4,2011-07-29 15:59:00,2011-11-29 10:33:00,122,10,0.98
13929.0,842.65,2,2011-01-17 15:11:00,2011-06-23 15:26:00,157,168,0.38
13930.0,337.34,2,2011-07-26 11:00:00,2011-10-13 09:45:00,78,57,0.77
13931.0,1237.53,2,2011-03-04 08:43:00,2011-09-05 10:12:00,185,95,0.32
13932.0,307.4,1,2011-02-18 12:02:00,2011-02-18 12:02:00,1,294,30.0
13933.0,608.7900000000001,2,2011-07-14 13:35:00,2011-08-22 14:03:00,39,108,1.54
13934.0,922.1,1,2011-03-21 08:39:00,2011-03-21 08:39:00,1,263,30.0
13936.0,376.58,1,2011-06-13 08:47:00,2011-06-13 08:47:00,1,179,30.0
13937.0,158.85,1,2011-06-23 16:35:00,2011-06-23 16:35:00,1,168,30.0
13938.0,71.66,1,2011-11-04 14:37:00,2011-11-04 14:37:00,1,34,30.0
13939.0,568.55,3,2011-02-01 11:30:00,2011-11-16 13:33:00,288,22,0.31
13940.0,839.14,4,2011-07-18 16:05:00,2011-11-22 15:15:00,126,16,0.95
13946.0,561.5699999999999,3,2011-03-17 10:02:00,2011-09-21 13:33:00,188,78,0.48
13947.0,90.6,1,2011-10-05 14:42:00,2011-10-05 14:42:00,1,64,30.0
13948.0,102.0,1,2010-12-14 10:18:00,2010-12-14 10:18:00,1,360,30.0
13949.0,2427.32,6,2011-09-06 11:55:00,2011-12-07 09:35:00,91,2,1.98
13950.0,745.06,4,2011-04-07 11:29:00,2011-11-28 14:44:00,235,10,0.51
13951.0,674.45,3,2011-02-18 15:21:00,2011-06-16 16:43:00,118,175,0.76
13952.0,3251.071,2,2011-04-15 09:27:00,2011-05-06 09:00:00,20,217,3.0
13953.0,3515.68,7,2010-12-22 10:29:00,2011-12-02 16:04:00,345,6,0.61
13954.0,439.92,2,2011-09-30 10:52:00,2011-12-08 12:50:00,69,1,0.87
13955.0,322.96,2,2011-02-07 12:24:00,2011-07-08 17:19:00,151,153,0.4
13956.0,1026.42,5,2011-03-13 12:51:00,2011-12-04 13:20:00,266,4,0.56
13959.0,598.2,3,2010-12-12 13:56:00,2011-09-21 15:06:00,283,78,0.32
13960.0,230.22,2,2011-09-29 12:39:00,2011-11-18 15:27:00,50,20,1.2
13962.0,169.55,2,2011-04-08 11:21:00,2011-11-18 08:47:00,223,21,0.27
13963.0,664.54,4,2010-12-07 09:21:00,2011-02-04 14:43:00,59,307,2.03
13967.0,80.7,1,2011-07-17 12:02:00,2011-07-17 12:02:00,1,145,30.0
13971.0,2758.26,8,2011-02-27 12:27:00,2011-11-21 12:06:00,266,18,0.9
13972.0,190.25,2,2011-05-22 11:34:00,2011-09-30 11:54:00,131,70,0.46
13973.0,264.7,1,2011-02-25 15:21:00,2011-02-25 15:21:00,1,286,30.0
13974.0,413.59,1,2011-10-21 14:41:00,2011-10-21 14:41:00,1,48,30.0
13975.0,2526.28,6,2011-03-08 12:19:00,2011-11-08 13:19:00,245,30,0.73
13976.0,357.98,1,2011-05-17 09:13:00,2011-05-17 09:13:00,1,206,30.0
13978.0,196.79,2,2011-10-25 15:04:00,2011-11-25 11:36:00,30,14,2.0
13979.0,869.87,1,2011-09-27 13:32:00,2011-09-27 13:32:00,1,72,30.0
13980.0,200.14,1,2011-10-10 13:34:00,2011-10-10 13:34:00,1,59,30.0
13982.0,1871.81,4,2010-12-09 13:57:00,2011-10-31 16:24:00,326,38,0.37
13983.0,2603.43,12,2010-12-08 10:38:00,2011-11-10 11:06:00,337,29,1.07
13984.0,920.51,5,2010-12-08 15:58:00,2011-11-13 12:38:00,339,26,0.44
13986.0,320.46,1,2011-11-22 15:00:00,2011-11-22 15:00:00,1,16,30.0
13989.0,1266.08,2,2011-04-14 15:39:00,2011-10-05 09:47:00,173,65,0.35
13990.0,311.3,1,2011-05-10 15:19:00,2011-05-10 15:19:00,1,212,30.0
13991.0,854.97,6,2011-07-19 12:58:00,2011-11-27 16:18:00,131,11,1.37
13992.0,76.8,1,2011-11-09 15:23:00,2011-11-09 15:23:00,1,29,30.0
13993.0,3466.36,9,2011-01-13 10:43:00,2011-10-28 09:06:00,287,42,0.94
13994.0,2313.14,6,2011-07-14 18:28:00,2011-12-06 11:05:00,144,3,1.25
13995.0,1393.69,5,2011-04-08 08:20:00,2011-11-24 14:22:00,230,14,0.65
14000.0,635.66,1,2011-05-12 16:50:00,2011-05-12 16:50:00,1,210,30.0
14001.0,2043.08,3,2010-12-01 12:58:00,2011-10-25 10:31:00,327,45,0.28
14002.0,529.73,2,2011-07-06 14:59:00,2011-07-28 15:55:00,22,133,2.73
14005.0,2874.72,5,2011-05-08 10:33:00,2011-11-30 12:41:00,206,9,0.73
14006.0,962.19,3,2011-01-31 15:11:00,2011-08-16 09:39:00,196,115,0.46
14009.0,695.61,2,2011-05-18 13:00:00,2011-05-25 15:47:00,7,197,8.57
14012.0,328.8,1,2011-03-07 12:26:00,2011-03-07 12:26:00,1,277,30.0
14013.0,473.02,3,2011-03-09 08:59:00,2011-08-21 15:01:00,165,109,0.55
14014.0,505.18,1,2011-09-23 13:18:00,2011-09-23 13:18:00,1,76,30.0
14015.0,917.34,1,2011-10-18 10:02:00,2011-10-18 10:02:00,1,52,30.0
14019.0,1421.61,3,2011-07-24 15:39:00,2011-10-24 10:13:00,91,46,0.99
14020.0,642.8,2,2011-09-12 15:32:00,2011-11-23 09:22:00,71,16,0.85
14021.0,631.9,3,2011-03-28 15:10:00,2011-07-07 15:46:00,101,154,0.89
14022.0,440.0,1,2011-04-28 14:39:00,2011-04-28 14:39:00,1,224,30.0
14023.0,584.07,2,2011-04-03 15:50:00,2011-12-02 13:58:00,242,6,0.25
14024.0,327.7,2,2011-08-07 13:31:00,2011-08-10 11:30:00,2,121,30.0
14027.0,104.82,1,2011-10-10 09:01:00,2011-10-10 09:01:00,1,60,30.0
14029.0,467.66,2,2011-07-18 16:57:00,2011-10-07 14:46:00,80,62,0.75
14030.0,2360.09,8,2010-12-08 16:11:00,2011-11-21 16:48:00,348,17,0.69
14032.0,2975.59,11,2010-12-08 10:53:00,2011-12-07 15:23:00,364,1,0.91
14034.0,651.8199999999999,3,2011-07-05 13:06:00,2011-11-17 14:02:00,135,21,0.67
14035.0,1428.02,5,2011-02-15 12:48:00,2011-11-11 10:03:00,268,28,0.56
14036.0,626.65,1,2011-02-28 09:26:00,2011-02-28 09:26:00,1,284,30.0
14037.0,147.20000000000002,2,2010-12-10 11:39:00,2011-06-16 13:57:00,188,175,0.32
14038.0,1560.38,3,2011-05-16 14:05:00,2011-09-22 13:37:00,128,77,0.7
14039.0,152.2,1,2011-11-06 13:48:00,2011-11-06 13:48:00,1,32,30.0
14040.0,3614.92,12,2011-01-12 14:57:00,2011-10-30 12:42:00,290,40,1.24
14041.0,141.41,1,2011-03-18 13:25:00,2011-03-18 13:25:00,1,265,30.0
14044.0,652.82,4,2011-02-03 11:39:00,2011-11-13 12:05:00,283,26,0.42
14045.0,1659.75,4,2010-12-01 11:32:00,2011-08-22 15:27:00,264,108,0.45
14046.0,151.59,1,2011-02-28 14:48:00,2011-02-28 14:48:00,1,283,30.0
14047.0,1308.61,5,2010-12-02 10:09:00,2011-12-01 11:43:00,364,8,0.41
14048.0,409.93,1,2011-02-07 14:53:00,2011-02-07 14:53:00,1,304,30.0
14050.0,746.36,2,2011-08-25 13:46:00,2011-11-08 10:00:00,74,31,0.81
14052.0,225.36,1,2011-11-20 12:30:00,2011-11-20 12:30:00,1,19,30.0
14053.0,260.25,2,2011-07-03 12:21:00,2011-08-07 14:27:00,35,123,1.71
14054.0,92.46,1,2011-10-05 15:49:00,2011-10-05 15:49:00,1,64,30.0
14055.0,725.6400000000001,1,2011-08-25 15:04:00,2011-08-25 15:04:00,1,105,30.0
14059.0,183.6,1,2011-03-18 10:06:00,2011-03-18 10:06:00,1,266,30.0
14064.0,1353.74,5,2011-03-10 12:59:00,2011-11-10 13:14:00,245,28,0.61
14066.0,152.55,1,2011-03-18 12:21:00,2011-03-18 12:21:00,1,266,30.0
14067.0,374.7,2,2011-09-04 12:00:00,2011-10-07 10:21:00,32,63,1.88
14068.0,265.85,1,2011-01-23 16:02:00,2011-01-23 16:02:00,1,319,30.0
14071.0,1424.0,8,2011-03-20 11:33:00,2011-12-06 12:27:00,261,3,0.92
14073.0,151.04,1,2011-11-07 15:49:00,2011-11-07 15:49:00,1,31,30.0
14075.0,942.26,3,2011-03-23 16:35:00,2011-12-05 08:38:00,256,4,0.35
14076.0,122.47,1,2011-08-02 15:19:00,2011-08-02 15:19:00,1,128,30.0
14077.0,499.42,5,2011-03-10 15:52:00,2011-10-30 12:35:00,233,40,0.64
14078.0,1049.37,6,2010-12-01 12:54:00,2011-08-30 12:16:00,271,101,0.66
14079.0,375.1,1,2011-08-07 12:10:00,2011-08-07 12:10:00,1,124,30.0
14080.0,45.6,1,2011-11-07 11:09:00,2011-11-07 11:09:00,1,32,30.0
14081.0,934.52,2,2010-12-05 15:47:00,2011-02-10 16:17:00,67,301,0.9
14082.0,182.25,1,2010-12-10 11:02:00,2010-12-10 11:02:00,1,364,30.0
14083.0,1018.43,9,2010-12-03 12:24:00,2011-12-05 13:14:00,367,3,0.74
14087.0,194.42,1,2011-12-07 12:41:00,2011-12-07 12:41:00,1,2,30.0
14089.0,161.0,1,2011-10-14 10:38:00,2011-10-14 10:38:00,1,56,30.0
14090.0,76.32000000000001,1,2011-01-19 10:51:00,2011-01-19 10:51:00,1,324,30.0
14093.0,442.85,1,2011-11-27 16:27:00,2011-11-27 16:27:00,1,11,30.0
14098.0,147.35,1,2011-11-03 10:13:00,2011-11-03 10:13:00,1,36,30.0
14099.0,3104.17,11,2010-12-20 11:14:00,2011-11-23 13:53:00,338,15,0.98
14100.0,194.9,1,2011-07-25 11:01:00,2011-07-25 11:01:00,1,137,30.0
14102.0,1360.28,5,2011-10-26 12:46:00,2011-12-04 15:38:00,39,4,3.85
14104.0,216.21,2,2011-06-27 12:49:00,2011-07-08 12:50:00,11,154,5.45
14105.0,1266.23,1,2011-04-14 17:58:00,2011-04-14 17:58:00,1,238,30.0
14107.0,2703.23,7,2010-12-10 13:29:00,2011-10-19 12:12:00,312,51,0.67
14108.0,597.91,2,2011-08-30 11:32:00,2011-11-09 10:41:00,70,30,0.86
14109.0,144.2,1,2011-09-28 10:18:00,2011-09-28 10:18:00,1,72,30.0
14111.0,692.85,4,2011-04-12 11:36:00,2011-11-25 13:44:00,227,13,0.53
14112.0,2915.15,7,2011-03-09 11:28:00,2011-11-17 12:30:00,253,22,0.83
14113.0,1840.42,4,2010-12-20 12:14:00,2011-12-06 12:18:00,351,3,0.34
14114.0,386.53,2,2011-01-13 11:05:00,2011-03-11 09:42:00,56,273,1.07
14116.0,1382.74,5,2011-08-10 12:44:00,2011-11-20 10:29:00,101,19,1.49
14117.0,90.0,1,2011-07-19 09:49:00,2011-07-19 09:49:00,1,143,30.0
14121.0,2780.15,4,2011-10-11 10:39:00,2011-12-06 12:19:00,56,3,2.14
14124.0,419.58,1,2011-09-16 13:32:00,2011-09-16 13:32:00,1,83,30.0
14125.0,2740.43,3,2011-09-22 15:40:00,2011-11-29 12:47:00,67,10,1.34
14126.0,706.1300000000001,3,2011-11-29 12:21:00,2011-12-02 11:45:00,2,7,45.0
14127.0,709.71,3,2011-02-02 12:26:00,2011-08-09 10:49:00,187,122,0.48
14128.0,637.5,2,2011-03-29 10:49:00,2011-10-10 12:00:00,195,60,0.31
14129.0,1123.86,5,2011-03-24 08:44:00,2011-12-08 11:02:00,259,1,0.58
14130.0,483.86,1,2011-01-24 16:05:00,2011-01-24 16:05:00,1,318,30.0
14132.0,3586.03,11,2011-06-09 12:04:00,2011-12-07 13:35:00,181,1,1.82
14133.0,605.64,3,2011-01-28 11:27:00,2011-08-02 11:34:00,186,129,0.48
14138.0,982.38,2,2011-10-07 09:38:00,2011-12-08 12:44:00,62,1,0.97
14139.0,415.82,1,2011-10-24 13:34:00,2011-10-24 13:34:00,1,45,30.0
14140.0,935.05,2,2011-11-08 11:20:00,2011-12-06 09:05:00,27,3,2.22
14141.0,915.13,4,2011-08-26 14:40:00,2011-12-07 09:53:00,102,2,1.18
14142.0,311.81,1,2010-12-01 16:33:00,2010-12-01 16:33:00,1,372,30.0
14143.0,115.8,1,2011-07-29 09:48:00,2011-07-29 09:48:00,1,133,30.0
14147.0,483.4,2,2011-02-27 11:42:00,2011-09-22 18:10:00,207,77,0.29
14148.0,157.2,1,2011-04-20 12:02:00,2011-04-20 12:02:00,1,233,30.0
14149.0,446.62,1,2011-05-03 09:44:00,2011-05-03 09:44:00,1,220,30.0
14150.0,658.64,2,2010-12-15 10:04:00,2011-11-04 10:05:00,324,35,0.19
14152.0,621.29,2,2011-04-19 15:46:00,2011-09-25 12:54:00,158,74,0.38
14154.0,1345.62,2,2011-04-14 15:58:00,2011-04-14 16:26:00,1,238,60.0
14155.0,118.75,1,2011-03-18 14:13:00,2011-03-18 14:13:00,1,265,30.0
14157.0,432.88,2,2011-02-27 13:04:00,2011-11-20 11:32:00,265,19,0.23
14158.0,507.66,1,2011-10-30 15:08:00,2011-10-30 15:08:00,1,39,30.0
14161.0,1110.52,3,2010-12-05 13:18:00,2011-05-08 11:41:00,153,215,0.59
14162.0,289.36,2,2011-02-20 12:32:00,2011-06-19 11:36:00,118,173,0.51
14163.0,2445.91,4,2011-04-14 17:33:00,2011-09-13 15:18:00,151,86,0.79
14164.0,1631.77,2,2011-09-20 12:18:00,2011-09-30 12:24:00,10,70,6.0
14165.0,122.54,1,2011-03-09 12:39:00,2011-03-09 12:39:00,1,275,30.0
14167.0,574.84,4,2011-01-12 15:44:00,2011-10-31 14:29:00,291,38,0.41
14171.0,363.79,1,2011-09-02 16:43:00,2011-09-02 16:43:00,1,97,30.0
14173.0,450.84,4,2011-05-04 14:03:00,2011-11-29 11:54:00,208,10,0.58
14174.0,134.46,1,2011-11-06 13:17:00,2011-11-06 13:17:00,1,32,30.0
14175.0,3222.3,3,2011-01-14 12:22:00,2011-10-11 11:55:00,269,59,0.33
14176.0,576.9000000000001,4,2010-12-07 11:45:00,2011-02-15 13:12:00,70,296,1.71
14177.0,559.41,4,2011-06-13 11:10:00,2011-09-14 15:11:00,93,85,1.29
14178.0,1600.93,7,2011-06-10 12:51:00,2011-12-01 12:01:00,173,8,1.21
14179.0,719.78,2,2011-10-18 14:00:00,2011-10-30 12:07:00,11,40,5.45
14184.0,452.89,1,2011-10-04 12:43:00,2011-10-04 12:43:00,1,66,30.0
14185.0,197.65,1,2011-01-12 13:52:00,2011-01-12 13:52:00,1,330,30.0
14188.0,2054.36,6,2011-02-02 13:46:00,2011-11-09 12:45:00,279,30,0.65
14193.0,853.39,2,2011-03-15 11:38:00,2011-10-03 09:34:00,201,67,0.3
14195.0,1012.0,2,2011-04-01 16:50:00,2011-05-22 10:29:00,50,201,1.2
14196.0,335.52,1,2011-08-25 10:25:00,2011-08-25 10:25:00,1,106,30.0
14198.0,701.4,4,2011-04-14 14:54:00,2011-11-21 16:35:00,221,17,0.54
14199.0,185.4,1,2011-05-05 13:44:00,2011-05-05 13:44:00,1,217,30.0
14201.0,747.44,7,2010-12-15 13:25:00,2011-10-10 13:27:00,299,59,0.7
14204.0,161.03,1,2011-12-07 13:38:00,2011-12-07 13:38:00,1,1,30.0
14205.0,466.7,2,2011-03-20 15:07:00,2011-11-23 10:55:00,247,16,0.24
14206.0,328.16,1,2011-04-14 16:38:00,2011-04-14 16:38:00,1,238,30.0
14208.0,151.74,1,2011-09-06 12:48:00,2011-09-06 12:48:00,1,94,30.0
14209.0,2073.43,6,2011-01-11 12:56:00,2011-11-29 10:18:00,321,10,0.56
14210.0,1905.84,6,2010-12-03 12:43:00,2011-08-26 12:36:00,265,105,0.68
14211.0,2241.1,9,2011-02-17 15:50:00,2011-10-17 13:23:00,241,52,1.12
14212.0,1070.48,1,2011-09-11 12:45:00,2011-09-11 12:45:00,1,89,30.0
14214.0,1004.38,5,2011-03-07 12:26:00,2011-11-09 10:31:00,246,30,0.61
14215.0,1789.72,6,2010-12-06 15:34:00,2011-11-28 12:19:00,356,11,0.51
